000000002000200201120010211102021112221112,0,0,0,0,0,0,0
000000000000000200020010211002021112201112,0,0,0,0,0,0.0527211,0
000000000000000200000010201002021112201112,0,0,0,0,0,0.0357143,0
000000000000000000000010200002021112201112,0,0.0238095,0,0,0,0,0
000000000000000000000000000002021112201112,0,0,0,0.10034,0,0,0
000120000021001102100222121021121102211122,0,0,0,0,0,0,0
000120000021001102100222120021121102211120,0,0,0,0,0,0,0.0467687
000100000020000002100200120021121102211120,0,0.0178571,0,0,0,0,0
000000000020000002100000120021121102211120,0.0178571,0,0,0,0,0,0
000000000020000002100000120001121002211120,0.0467687,0,0,0,0,0,0
000100000020000002100002120002121001211120,0,0,0,0,0,0,0.0467687
021110002122000222100111120022121212211121,0,0,0,0,0,0,0
000110002122000222100011120022121012211121,0,0.0527211,0,0,0,0,0
000100000122000222100011120022121012211121,0,0.0816327,0,0,0,0,0
000100000022000002100011120022121002211121,0,0,0.111395,0,0,0,0
000100000022000002100011120002121002211120,0.087585,0,0,0,0,0,0
000100000020000002100000120002121002211100,0,0,0,0,0,0.0238095,0
000000000000001000001202200211121021121122,0,0.0765306,0,0,0,0,0
000000000000001000001202000211120021121122,0,0,0,0.117347,0,0,0
000000000000000000001000000211020021121122,0.0297619,0,0,0,0,0,0
000000000021000002100100120022121001211122,0,0,0,0,0.0586735,0,0
000000000021000002100000120022121001211102,0,0,0,0,0,0.0586735,0
000000100000020100202210122112211211221112,0,0,0,0.111395,0,0,0
000000100000020000002210122112211211221112,0,0,0,0,0.0994898,0,0
000000000000000000002200102112211211221112,0,0,0,0,0.117347,0,0
000000000000000000002000102112210211221112,0.0705782,0,0,0,0,0,0
000000000000000000002000000112210211221112,0,0,0,0,0,0.111395,0
000000000000000000000000000102010211221012,0,0,0,0,0,0,0.0238095
000000000000000000000000000002010011221012,0,0,0,0,0,0.0705782,0
000000000000000000000000000002010001221010,0,0,0,0,0,0,0.0178571
000202000020100022212001122110121112111122,0,0,0,0,0,0,0
000000000000000001000000100000010002001202,0,0,0,0,0,0,0
000200000120000012100002110002121001221102,0,0,0,0,0,0,0
100000010010002012010121112022121222211122,0,0,0,0,0,0,0
100000010010002002010121112022121202211122,0,0,0,0,0,0,-49.9154
000000010010002002010101112022121202211122,0,0.0646259,0,0,0,0,0
000001000020201201010211102022120112221112,0,0,0,0,0,0,0
100000020011002201200110110022121002221102,0,0,0.158163,0,0,0,0
000000000011002201200110110022121002221102,0.0467687,0,0,0,0,0,0
000000000010000201200110110022121002221102,0.0527211,0,0,0,0,0,0
000000000010000201200010110002121002221102,0.0935374,0,0,0,0,0,0
000000000000000001200010110002121002221102,0,0.0178571,0,0,0,0,0
000000000000000000000010110002021002221100,0,0,0,0,0.0595238,0,0
002100010111202112122122122111212122111222,0,0,0,0,0,0,0
002100010111002012122122122111212122111222,0,0,0,0,0,-49.9503,0
002100010110002012120122122111212122111222,0,0,0,0,0,0,0.087585
